ID,Label (description),Category,EcoSIM Other Names,EcoSIM Variable Name,File Name,Definition,Comment,Related Synonyms,Exact Synonyms,Type,DbXrefs,has_units,qualifiers,attributes,measured_ins,measurement_ofs,contexts,Parents
ECOSIM:0001646,"N:C,ratios of SOC kinetic components",soil organic matter data type,,CNOSC_vr,SOMDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0001647,P:C ratios of SOC kinetic components,soil organic matter data type,,CPOSC_vr,SOMDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0001648,humus soil OM chemical element,soil organic matter data type,,SolidOM_vr,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001649,total active solid organic C,soil organic matter data type,,TSolidOMActC_vr,SOMDataType.txt,,,,,Class,,gC d-2,,,,,,
ECOSIM:0001650,total solid organic C,soil organic matter data type,,TSolidOMC_vr,SOMDataType.txt,,,,,Class,,gC d-2,,,,,,
ECOSIM:0001651,active heterotrophic microbial C in layer,soil organic matter data type,,tOMActC_vr,SOMDataType.txt,,,,,Class,,gC d-2,,,,,,
ECOSIM:0001652,adsorbed soil OM chemical element,soil organic matter data type,,SorbedOM_vr,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001653,microbial residue chemical element,soil organic matter data type,,OMBioResdu_vr,SOMDataType.txt,,,,,Class,,C	g d-2,,,,,,
ECOSIM:0001654,dissolved organic matter in micropore,soil organic matter data type,,DOM_MicP_vr,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001655,dissolved organic matter in macropore,soil organic matter data type,,DOM_MacP_vr,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001656,total soil organic matter,soil organic matter data type,,SoilOrgM_vr,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001657,SOC concentration,soil organic matter data type,,ORGCX_vr,SOMDataType.txt,,,,,Class,,g Mg-1,,,,,,
ECOSIM:0001658,colonized humus C in each complex,soil organic matter data type,,SolidOMAct_vr,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001659,total particulate organic C,soil organic matter data type,,OMLitrC_vr,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001660,soil organic matter content,soil organic matter data type,,CSoilOrgM_vr,SOMDataType.txt,,,,,Class,,g kg-1,,,,,,
ECOSIM:0001661,soil litter particulate C content,soil organic matter data type,,COMLitrC_vr,SOMDataType.txt,,,,,Class,,g kg-1,,,,,,
ECOSIM:0001662,allocation coefficient to humus fractions,soil organic matter data type,,ElmAllocmatMicrblitr2POM_vr,SOMDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0001663,total micriobial biomass chemical element,soil organic matter data type,,tMicBiome_col,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001664,"total soil organic matter, include everything organic (exclude live roots)",soil organic matter data type,,tSoilOrgM_col,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001665,total litter chemical element,soil organic matter data type,,tLitrOM_col,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001666,vertical layered litter chemical element,soil organic matter data type,,litrOM_vr,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001667,total humus chemical element,soil organic matter data type,,tHumOM_col,SOMDataType.txt,,,,,Class,,g d-2,,,,,,
ECOSIM:0001668,partitioning coefficient between POC and litter,soil organic matter data type,,EPOC_vr,SOMDataType.txt,Partitioning coefficient between Particulate Organic Carbon (POC) and litter refers to the equilibrium ratio of the concentration of a chemical species in POC to the equilibrium concentration of the same species in litter. This coefficient is significant in the process of understanding the distribution and movement of nutrients in different organic matter compartments within an ecosystem.,,,,Class,,,,Coefficient,,Partitioning,Litter,
ECOSIM:0001669,partitioning coefficient between humus and microbial residue,soil organic matter data type,,EHUM_vr,SOMDataType.txt,"Partitioning coefficient between humus and microbial residue (EHUM) determines the proportion of carbon matter that is allocated between humus and the residues of microbes. It plays a crucial role in understanding the carbon cycle and its stability in ecosystems, particularly in soils where microbial residues represent a considerable fraction of stable organic matter.",,,,Class,,,,,,Humus,,
ECOSIM:0001670,DOC concentration,soil organic matter data type,,CDOM_vr,SOMDataType.txt,,,,,Class,,g m-3,,Concentration,Water,OrganicCarbon,,
ECOSIM:0001671,fraction of total organic C in complex,soil organic matter data type,,FracBulkSOMC_vr,SOMDataType.txt,"Fraction of total organic C in complex represents the proportion of the total organic carbon present in complex forms in the soil. Organic carbon in the soil is found in various forms, including simple, complex, soluble, and insoluble forms. Each form plays a unique role in soil processes, including nutrient availability, water retention, and soil structure maintenance. The fraction of total organic carbon in complex forms can help us understand the carbon storage potential of the soil.",,,,Class,,,,,Soil,Fraction,,
ECOSIM:0001672,total soil DIC,soil organic matter data type,,DIC_mass_col,SOMDataType.txt,"Total soil DIC refers to the total amount of Dissolved Inorganic Carbon in the soil. DIC in soil can originate from various sources such as decay of organic material, root respiration, carbonate dissolution, or atmospheric CO2 dissolution in water. It plays a crucial role in the carbon cycle of ecosystems, contributing to both carbon sequestration and greenhouse gas emissions.",,,,Class,,g d-2,,,Soil,,,
ECOSIM:0001673,total soil NH4 + NH3 content,soil organic matter data type,,tNH4_col,SOMDataType.txt,"Total soil NH4 + NH3 content refers to the total amount of ammonium ions (NH4+) and ammonia (NH3) present in the soil. This is a significant measure in studies related to soil fertility, biogeochemical cycling of nitrogen, and environmental pollution.",,,,Class,,g d-2,,Content,Soil,NH4NH3,,
ECOSIM:0001674,total soil NO3 + NO2 content,soil organic matter data type,,tNO3_col,SOMDataType.txt,"Total soil NO3 + NO2 content refers to the sum of the amounts of nitrate (NO3) and nitrite (NO2), which are forms of inorganic nitrogen, in the soil. This measurement is vital for understanding the nitrogen cycle and assessing soil fertility as both NO3 and NO2 are key nutrients for plant growth. Moreover, high levels of these compounds can indicate soil acidification and potential contaminants in groundwater.",,,,Class,,g d-2,,,Soil,NO2|NO3,,
ECOSIM:0001675,total soil PO4 content,soil organic matter data type,,tHxPO4_col,SOMDataType.txt,"Total soil PO4 content refers to the collective amount of phosphate (PO4) ions held within the soil. Phosphate is a form of phosphorus which is considered an essential nutrient for plant life. It is necessary for various biological processes including energy metabolism and the synthesis of nucleic acids. The total soil PO4 content can influence nutrient availability and uptake by plants, as well as overall soil fertility. Assessing the total soil PO4 content is important for agricultural practices and soil management strategies.",,,,Class,,g d-2,,,Soil,PO4,,
ECOSIM:0001676,fraction of litter to be mixed downward,soil organic matter data type,,FracLitrMix_vr,SOMDataType.txt,,,,,Class,,,,,,,,
ECOSIM:0001677,soil Al content,aqueous chemistry datatype,,CAL_vr,AqueChemDatatype.txt,"Soil Al content refers to the concentration or amount of aluminum (Al) present in the soil. This parameter is an important aspect of Earth system modeling as it influences various processes and interactions within the soil-plant system. High levels of soil Al content can negatively affect plant growth, nutrient uptake, and can even be toxic to certain plant species. Therefore, accurately quantifying and representing soil Al content in models is crucial for understanding and predicting various biogeochemical cycles and ecosystem dynamics.",,,,Class,,mg Al kg-1,,Content,Soil,Aluminium,,
ECOSIM:0001678,soil Fe content,aqueous chemistry datatype,,CFE_vr,AqueChemDatatype.txt,"Soil Fe content refers to the concentration or amount of iron (Fe) present in the soil. It is an important parameter in earth systems modeling, as it influences various soil processes, such as nutrient cycling, organic matter decomposition, and plant growth. The soil Fe content can vary across different soil types and regions, and it is typically measured in units of mass per unit volume (e.g., g/kg or mg/kg). Understanding and accurately representing the soil Fe content is crucial for studying and simulating the interactions between the soil, vegetation, and climate in earth system models.",,,,Class,,mg Fe kg-3,,Content,Soil,Iron,,
ECOSIM:0001679,soil Ca content,aqueous chemistry datatype,,CCA_vr,AqueChemDatatype.txt,"Soil Ca content refers to the concentration or amount of calcium (Ca) present in the soil. It is an important parameter in earth system modeling as it influences various soil processes and properties, such as nutrient availability, pH, and cation exchange capacity. Soil Ca content can vary spatially and temporally and is influenced by factors such as parent material, weathering, leaching, and land management practices. It is typically measured in units of mass per unit volume of soil, such as kilograms per hectare or grams per cubic meter.",,,,Class,,mg Ca kg-3,,Content,Soil,Calcium,,
ECOSIM:0001680,soil Mg content,aqueous chemistry datatype,,CMG_vr,AqueChemDatatype.txt,"Soil Mg content refers to the concentration or amount of magnesium (Mg) present in the soil. It is a parameter that is used in Earth systems modeling to represent the level of magnesium in the soil, which plays a crucial role in various soil processes and functions. Soil Mg content is important for understanding nutrient availability, soil fertility, and the overall health and productivity of ecosystems. It can be quantified through laboratory analyses or estimated using remote sensing data or existing soil databases.",,,,Class,,mg Mg kg-3,,Content,Soil,Magnesium,,
ECOSIM:0001681,soil Na content,aqueous chemistry datatype,,CNA_vr,AqueChemDatatype.txt,"Soil Na content refers to the amount of sodium (Na) present in the soil. It is a parameter used in earth systems modeling to quantify the concentration of sodium ions in the soil. This parameter is important as it plays a crucial role in soil fertility, nutrient cycling, and plant growth. The soil Na content is typically expressed in units of mass per unit volume (e.g., grams per kilogram of soil).",,,,Class,,mg Na kg-3,,Content,Soil,Na,,
ECOSIM:0001682,soil K content,aqueous chemistry datatype,,CKA_vr,AqueChemDatatype.txt,"Soil K content refers to the concentration or amount of potassium (K) present in the soil. It is a parameter in earth systems modeling that represents the availability of potassium to plants and the overall fertility of the soil. The soil K content is influenced by factors such as weathering of parent materials, deposition of potassium from atmospheric sources, and agricultural practices such as fertilizer application.",,,,Class,,mg K kg-3,,Content,Soil,Potassium,,
ECOSIM:0001683,soil SO4 content,aqueous chemistry datatype,,CSO4_vr,AqueChemDatatype.txt,"Soil SO4 content refers to the amount of sulfate (SO4) present in the soil. Sulfate is a form of sulfur, which is a crucial nutrient for plant growth. It plays a key role in protein synthesis and enzyme function in plants. Sulfate is also important for soil health as it contributes to soil fertility.",,,,Class,,mg S kg-3,,Content,Soil,SO4,,
ECOSIM:0001684,soil Cl content,aqueous chemistry datatype,,CCL_vr,AqueChemDatatype.txt,"Soil Cl content refers to the concentration or amount of chloride (Cl) present in the soil. It is a parameter that characterizes the level of chloride ions in the soil system. The soil Cl content is an important parameter in earth system modeling as it can influence various processes such as nutrient cycling, plant growth, and soil salinity. Measurement of soil Cl content is typically done through laboratory analysis or remote sensing techniques.",,,,Class,,mg Cl kg-1,,Content,Soil,Chloride,,
ECOSIM:0001685,soil AlOH3 content,aqueous chemistry datatype,,CALOH_vr,AqueChemDatatype.txt,"The term 'soil AlOH3 content' refers to the quantity or concentration of aluminum hydroxide (AlOH3) present in the soil. Aluminum hydroxide is a naturally occurring compound in soils and is important for understanding soil properties and processes such as soil pH, nutrient availability, and cation exchange capacity. The soil AlOH3 content parameter provides information about the amount of aluminum hydroxide in the soil, which can influence various biogeochemical processes and ecosystem dynamics, particularly in acidic soils.",,,,Class,,mg Al kg-1,,Content,Soil,AlOH3,,
ECOSIM:0001686,soil FeOH3 content,aqueous chemistry datatype,,CFEOH_vr,AqueChemDatatype.txt,"Soil FeOH3 content refers to the concentration of iron (III) hydroxide (FeOH3) in the soil. It represents the amount of this mineral present in the soil system, which can affect various biogeochemical processes such as nutrient cycling, organic matter decomposition, and metal sorption. The soil FeOH3 content is an important parameter in earth systems modeling as it influences the availability and mobility of elements and nutrients in the soil, ultimately affecting ecosystem functioning and productivity.",,,,Class,,mg Fe kg-1,,Content,Soil,FeOH3,,
ECOSIM:0001687,soil CaCO3 content,aqueous chemistry datatype,,CCACO_vr,AqueChemDatatype.txt,"Soil CaCO3 content refers to the concentration or percentage of calcium carbonate (CaCO3) present in the soil. It is an important parameter in Earth systems modeling as it influences various soil properties and processes, such as soil pH, nutrient availability, water retention capacity, and soil carbon cycling. Soil CaCO3 content can be obtained through laboratory analysis or estimated using models based on soil properties and environmental conditions.",,,,Class,,mg Ca kg-1,,Content,Soil,CaCO3,,
ECOSIM:0001688,soil CaSO4 content,aqueous chemistry datatype,,CCASO_vr,AqueChemDatatype.txt,"Soil CaSO4 content refers to the concentration of calcium sulfate (CaSO4) in the soil. Calcium sulfate is a common mineral in soils and can play a significant role in soil fertility and nutrient availability. It affects soil structure, water holding capacity, and the balance of essential nutrients for plant growth. The soil CaSO4 content is an important parameter in earth systems modeling as it influences various soil processes and the overall functioning of ecosystems.",,,,Class,,mg Ca kg-1,,Content,Soil,CaSO4,,
ECOSIM:0001689,soil AlPO4 content,aqueous chemistry datatype,,CALPO_vr,AqueChemDatatype.txt,"Soil AlPO4 content refers to the concentration or abundance of aluminum phosphate compound (AlPO4) in soil. It is a parameter used in earth systems modeling to quantify the contribution of this compound to soil composition and fertility. AlPO4 is important for nutrient cycling, as it can bind and release elements such as phosphorus in the soil, affecting the availability of nutrients for plants and other organisms. Soil AlPO4 content is typically measured in units of mass per unit volume of soil (e.g., grams per kilogram).",,,,Class,,mg P kg-1,,Content,Soil,AlPO4,,
ECOSIM:0001690,soil FePO4 content,aqueous chemistry datatype,,CFEPO_vr,AqueChemDatatype.txt,"Soil FePO4 content refers to the concentration or amount of iron phosphate (FePO4) present in the soil. Iron phosphate is an important component of soil minerals, affecting the availability and cycling of phosphorus in terrestrial ecosystems. The measurement of soil FePO4 content is relevant for Earth systems modeling as it can provide insights into nutrient availability, biogeochemical cycles, and ecosystem functioning.",,,,Class,,mg P kg-1,,Content,Soil,FePO4,,
ECOSIM:0001691,soil CaHPO4 content,aqueous chemistry datatype,,CCAPD_vr,AqueChemDatatype.txt,"Soil CaHPO4 content refers to the concentration or amount of calcium hydrogen phosphate (CaHPO4) present in the soil. It is a parameter that is used in earth systems modeling to represent the level of CaHPO4 in the soil, which can influence soil fertility, nutrient availability, and plant growth. The measurement of soil CaHPO4 content helps in understanding the nutrient cycling and dynamics within an ecosystem, and it is essential for accurately simulating and predicting the behavior of earth systems.",,,,Class,,mg P kg-1,,Content,Soil,CaHPO4,,
ECOSIM:0001692,soil apatite content,aqueous chemistry datatype,,CCAPH_vr,AqueChemDatatype.txt,"Soil apatite content refers to the amount or concentration of apatite minerals found in the soil. Apatite is a group of phosphate minerals that contain phosphorus, calcium, and other elements. It is an important component of many soils and plays a role in the biogeochemical cycling of phosphorus and the availability of this essential nutrient for plant growth. The measurement of soil apatite content is important in earth systems modeling as it provides information about the phosphorus dynamics and availability in the soil, which is crucial for understanding nutrient cycling, ecosystem productivity, and plant growth.",,,,Class,,mg P kg-1,,Content,Soil,Apatite,,
ECOSIM:0001693,Ca-NH4 Gapon selectivity coefficient,aqueous chemistry datatype,,GKC4_vr,AqueChemDatatype.txt,The Ca-NH4 Gapon selectivity coefficient (GKC4) represents the relative affinity or selectivity between calcium (Ca) and ammonium (NH4) cations being adsorbed onto soil particles. The Gapon selectivity coefficient is a measure used in soil science to explain the ion exchange between different cations in the soil. Cation exchange is an important process in soil fertility and nutrient management in agriculture.,,,,Class,,,,,,NH4|Ca,,
ECOSIM:0001694,Ca-H Gapon selectivity coefficient,aqueous chemistry datatype,,GKCH_vr,AqueChemDatatype.txt,"The Ca-H Gapon selectivity coefficient refers to a value that represents the ability of a soil to preferentially adsorb calcium ions (Ca) over hydrogen ions (H). This value is derived from the Gapon equation, a model that describes ion-exchange reactions in soils. It is a crucial parameter in soil science and earth system modeling, as it helps in understanding ion exchange processes and nutrient availability in soils.",,,,Class,,,,,Soil,Calcium|Hydrogen,,
ECOSIM:0001695,Ca-Al Gapon selectivity coefficient,aqueous chemistry datatype,,GKCA_vr,AqueChemDatatype.txt,"Ca-Al Gapon selectivity coefficient (GKCA) is a parameter used in soil science to quantify the energy of exchange or selectivity between calcium (Ca) and aluminum (Al) ions in the soil. This value is particularly important for understanding nutrient availability in acidic soils, where Al toxicity can limit plant growth. The Gapon selectivity coefficient is calculated based on the ion concentrations and activity coefficients in the soil solution and exchangeable ions on the soil cation exchange complex.",,,,Class,,,,Coefficient,,,,
ECOSIM:0001696,Ca-Mg Gapon selectivity coefficient,aqueous chemistry datatype,,GKCM_vr,AqueChemDatatype.txt,The Ca-Mg Gapon selectivity coefficient (GKCM) is a measure used in soil chemistry to quantify the preferential adsorption or exchange between calcium (Ca) and magnesium (Mg) cations in the soil. It is used in soil fertility assessments and in modelling the nutrient dynamics in soils.,,,,Class,,,Coefficient,,,Calcium,Magnesium|Soil,
ECOSIM:0001697,Ca-Na Gapon selectivity coefficient,aqueous chemistry datatype,,GKCN_vr,AqueChemDatatype.txt,"The Ca-Na Gapon selectivity coefficient (GKCN) is a measure of the ion exchange selectivity of a soil, which indicates the affinity of a soil's exchange sites for calcium (Ca) in relation to sodium (Na). In situations where excess sodium is present in the soil, a low GKCN value would indicate the soil has a higher ability to retain calcium and prevent the undesirable effects of sodium.",,,,Class,,,,Calcium|Coefficient,Soil,Ca-NaSelection,Sodium,
ECOSIM:0001698,Ca-K Gapon selectivity coefficient,aqueous chemistry datatype,,GKCK_vr,AqueChemDatatype.txt,"Ca-K Gapon selectivity coefficient, represented as GK:CK, refers to the quantification of the preferential adsorption of calcium (Ca) and potassium (K) ions by soil particles. It indicates the affinity, or preference, of soil particles for one cation over another. Larger selectivity coefficients for a given cation indicate a stronger affinity for that cation. This parameter is crucial in soil science as it helps in understanding nutrient availability and soil fertility.",,,,Class,,,,,Soil,IonSelectivity,Potassium|Calcium,
ECOSIM:0001699,salt tracer concentration in rain,aqueous chemistry datatype,,trcsalt_rain_mole_conc_col,AqueChemDatatype.txt,,,,,Class,,g m-3,,,,,,
ECOSIM:0001700,soil aqueous salt content micropre,aqueous chemistry datatype,,trcSalt_solml_vr,AqueChemDatatype.txt,Soil aqueous salt content microre is a parameter that refers to the concentration of dissolved salts in the soil water. It represents the amount of salts present in the water content of the soil.,,,,Class,,mol d-2,,,,,,
ECOSIM:0001701,exchangeable tracers,aqueous chemistry datatype,,trcx_solml_vr,AqueChemDatatype.txt,,,,,Class,,mol d-2,,,,,,
ECOSIM:0001702,salt precipitate in micropore,aqueous chemistry datatype,,trcp_saltpml_vr,AqueChemDatatype.txt,,,,,Class,,,,,,,,
ECOSIM:0001703,electrical conductivity,aqueous chemistry datatype,,ElectricConductivity_vr,AqueChemDatatype.txt,"Electrical conductivity (ECND) is a measure of a material's ability to conduct an electric current. In the context of soil science, electrical conductivity is used as a proxy for determining the salinity of the soil, which can affect plant growth and productivity.",,,,Class,,dS m-1,,,Soil,,,
ECOSIM:0001704,solution ion strength,aqueous chemistry datatype,,SolutesIonStrenth_vr,AqueChemDatatype.txt,,,,,Class,,mol m-3,,,Solution,Ion,,
ECOSIM:0001705,solution ion concentratiom,aqueous chemistry datatype,,SolutesIonConc_vr,AqueChemDatatype.txt,"Solution ion concentration refers to the measurement of the amount of ions present in a solution. This parameter is an important aspect of earth systems modeling as it helps in understanding the chemical composition and behavior of various solutions, such as oceans, lakes, and rivers. Solution ion concentration is typically expressed in units of moles per liter (M), and it provides valuable information about the presence and abundance of different ions, which plays a significant role in determining the physical and chemical properties of the solution.",,,,Class,,mol m-3,,Concentration,Solution,Ions,,
ECOSIM:0001706,salt tracer in macropores,aqueous chemistry datatype,,trcSalt_soHml_vr,AqueChemDatatype.txt,,,,,Class,,g /d2,,,,,,
ECOSIM:0001707,salt tracer transport thru macropores,aqueous chemistry datatype,,trcSalt_TransptMacP_3D,AqueChemDatatype.txt,,,,,Class,,g/d2/h,,,,,,
ECOSIM:0001708,salt tracer transport thru micropores,aqueous chemistry datatype,,trcSalt_TransptMicP_3D,AqueChemDatatype.txt,,,,,Class,,g/d2/h,,,,,,
ECOSIM:0001709,number of ions when the salt is fully dissociated,aqueous chemistry datatype,,trcSaltIonNumber,AqueChemDatatype.txt,,,,,Class,,,,,,,,
ECOSIM:0001710,total DOC micropore-macropore transfer,aqueous chemistry datatype,,DOM_Mac2MicPore_flx_vr,AqueChemDatatype.txt,"Total DOC micropore-macropore transfer refers to the total amount of dissolved organic carbon (DOC) that is transferred from the micropores to the macropores in the soil. This process plays a crucial role in soil carbon cycling and turnover, influencing soil fertility and ecosystem productivity. The amount of DOC transferred can be influenced by factors such as soil texture, organic matter content, and microbial activity.",,,,Class,,g d-2 h-1,,,Macropore|Micropore,DOC,,
ECOSIM:0001711,total non-salt solute micropore->macropore transfer,aqueous chemistry datatype,,trcs_Mac2MicPore_flx_vr,AqueChemDatatype.txt,,,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001712,total salt micropore-macropore transfer non-band,aqueous chemistry datatype,,trcSalt_Mac2MicPore_flx_vr,AqueChemDatatype.txt,"Total salt micropore-macropore transfer refers to the movement or exchange of salt between the micropores and macropores in a system, excluding any specific band or direction of transfer. Micropores refer to very small-sized pores or channels within the system, while macropores indicate larger-sized pores or channels. The transfer of salt between these two types of pores influences the overall salt distribution and transport within the system being modeled.",,,,Class,,g d-2 h-1,,,,,,
ECOSIM:0001713,total solute NH4 transformation non-band,aqueous chemistry datatype,,trcn_GeoChem_soil_vr,AqueChemDatatype.txt,"Total solute NH4 transformation non-band refers to the total amount of transformation of ammonium (NH4) solute in a non-banded or uniform manner across a particular environment or medium. This typically includes processes like nitrification, volatilization, immobilization, mineralization, uptake by crops, and leaching. These processes are driven by multiple factors including temperature, soil moisture, and the presence of microorganisms.",,,,Class,,mol d-2 h-1,,,,NH4,Solute,
ECOSIM:0001714,total solute NH3 transformation non-band,aqueous chemistry datatype,,TRChem_sol_NH3_soil_vr,AqueChemDatatype.txt,"Total solute NH3 transformation (non-band) refers to the total change in the form or properties of ammonium (NH3) dissolved in a solution, not limited to a specific band or section of land. This includes processes like mineralization (conversion to mineral form), nitrification (conversion to nitrate), and immobilization (conversion to organic nitrogen compounds). The measurement helps in understanding nitrogen cycling in ecosystems.",,,,Class,,mol d-2 h-1,,,Solution,NH3,,
ECOSIM:0001715,total solute nutrient transformation band,aqueous chemistry datatype,,trcn_RChem_band_soil_vr,AqueChemDatatype.txt,,,,,Class,,mol d-2 h-1,,,,,,
ECOSIM:0001716,total salt solute transformation non-band,aqueous chemistry datatype,,trcSalt_RGeoChem_flx_vr,AqueChemDatatype.txt,"Total salt solute transformation non-band refers to the process of converting soluble salts in a non-band environment. This transformation occurs through chemical reactions, such as dissolution, precipitation, adsorption, and desorption, that occur outside of specific bands or zones. It accounts for the overall change in the concentration of dissolved salts in the system, excluding any changes that occur within distinct bands or localized areas.",,,,Class,,mol d-2 h-1,,,,Salt,,
ECOSIM:0001717,total solute HCO3 transformation,aqueous chemistry datatype,,TRChem_HCO3_col,AqueChemDatatype.txt,"Total solute HCO3 transformation refers to the total transformation of bicarbonate (HCO3) solute in a given system. This transformation can occur through various processes, such as dissolution, precipitation, or biological uptake. Understanding this transformation is crucial as HCO3 plays a significant role in maintaining pH balance in aquatic environments, influencing the ability of water bodies to buffer against acidity.",,,,Class,,mol d-2 h-1,,,,HCO3,Solute,
ECOSIM:0001718,total solute CO2 transformation,aqueous chemistry datatype,,TProd_CO2_geochem_soil_vr,AqueChemDatatype.txt,"Total solute CO2 transformation refers to the total alteration or conversion of solute CO2, which indicates CO2 dissolved in a solvent, in a particular system or environment over time. It's a key parameter in understanding the carbon cycle and the impact of CO2 fluxes.",,,,Class,,mol d-2 h-1,,,,CO2,Solute,
ECOSIM:0001719,total solute H2O transformation,aqueous chemistry datatype,,TRChem_H2O_vr,AqueChemDatatype.txt,"Total solute H2O transformation refers to the total change in the form, structure, or composition of dissolved substances in water (H2O). It is a comprehensive measure that includes all the processes that can transform solutes in water, including biological activity (e.g., microbial degradation, plant uptake), chemical reactions (e.g., oxidation, reduction), and physical processes (e.g., sorption, volatilization). This parameter is crucial in earth systems modeling, as it determines the fate and transport of solutes in aquatic environments.",,,,Class,,mol d-2 h-1,,,Water,Solute,,
ECOSIM:0001720,total solute FeOH3 transformation,aqueous chemistry datatype,,TRChem_FeO3H3_soil_vr,AqueChemDatatype.txt,"Total solute FeOH3 transformation refers to the total changes or conversions that the iron trihydroxide (FeOH3) solute undergoes in a given system. These transformations can include processes such as precipitation, dissolution, oxidation, reduction, sorption, desorption, or biological uptake and release. The parameter 'TRFE3' is valuable in earth systems and geochemical modeling as it influences nutrient cycling, soil formation, and the mobility and bioavailability of nutrients and contaminants.",,,,Class,,mol d-2 h-1,,,,FeOH3,Solute,
ECOSIM:0001721,total adsorbed H transformation,aqueous chemistry datatype,,TRChem_H_p_sorbed_soil_vr,AqueChemDatatype.txt,"Total adsorbed H transformation refers to the total amount of hydrogen (H) that undergoes transformation while being adsorbed on the surface of a material. In environmental science, this process plays a crucial role in various processes such as nutrient adsorption, contaminant removal, and catalyst activity.",,,,Class,,mol d-2 h-1,,,,Hydrogen,,
ECOSIM:0001722,total adsorbed Al transformation,aqueous chemistry datatype,,TRChem_Al_sorbed_soil_vr,AqueChemDatatype.txt,"Total adsorbed Al transformation refers to the process of transforming aluminum in the soil by adsorption. This is a key process in the soil and plays a critical role in soil structure stabilization, nutrient cation supply, and buffering soil solution pH.",,,,Class,,mol d-2 h-1,,,Soil,Aluminum,,
ECOSIM:0001723,total adsorbed Ca transformation,aqueous chemistry datatype,,TRChem_Ca_sorbed_soil_vr,AqueChemDatatype.txt,"Total adsorbed Ca transformation refers to the total change or conversion of calcium (Ca) ions that are adsorbed or attached to the surface of a material, such as soil particles. This process plays a crucial role in the nutrient cycle in soils, influencing nutrient availability to plants and soil pH balance.",,,,Class,,mol d-2 h-1,,,,,,
ECOSIM:0001724,total adsorbed Mg transformation,aqueous chemistry datatype,,TRChem_Mg_sorbed_soil_vr,AqueChemDatatype.txt,"Total adsorbed Mg transformation refers to the total amount of magnesium that is adsorbed by the soil and is subsequently transformed, usually by microorganisms. It is an important parameter in soil chemistry and nutrient cycling as it could affect the availability of Magnesium, a key nutrient, for plant uptake.",,,,Class,,mol d-2 h-1,,,Soil,Magnesium,,
ECOSIM:0001725,total adsorbed Na transformation,aqueous chemistry datatype,,TRChem_Na_sorbed_soil_vr,AqueChemDatatype.txt,Total adsorbed Na transformation refers to the total transformation or changes in the adsorbed Sodium (Na) in the soil. Adsorbed sodium refers to Sodium ions that are attached to the surfaces of soil particles. This parameter is significant for understanding the sodium cycling and its availability in the soils.,,,,Class,,mol d-2 h-1,,,Soil,Sodium,,
ECOSIM:0001726,total adsorbed K transformation,aqueous chemistry datatype,,TRChem_K_sorbed_soil_vr,AqueChemDatatype.txt,"Total adsorbed K transformation refers to the total change in the amount of potassium (K) that is adsorbed onto the surfaces of solid particles, such as soil or sediments, over a certain period of time. This is an important aspect of nutrient cycling in terrestrial and aquatic environments.",,,,Class,,mol d-2 h-1,,,,,,
ECOSIM:0001727,total adsorbed COOH transformation,aqueous chemistry datatype,,TRChem_HCO3_sorbed_soil_vr,AqueChemDatatype.txt,"Total adsorbed COOH transformation refers to the total change or conversion of adsorbed carboxyl groups (COOH) in a system. These groups often attach to surfaces and contribute to important processes in various environmental systems, including soil chemistry, water treatment, and atmospheric chemistry.",,,,Class,,mol d-2 h-1,,,,,,
ECOSIM:0001728,total adsorbed AlOH2 transformation,aqueous chemistry datatype,,TRChem_AlO2H2_sorbed_soil_vr,AqueChemDatatype.txt,"Total adsorbed AlOH2 transformation refers to the total change in the quantity of adsorbed AlOH2 (Aluminum Hydroxide) in a certain period of time. This transformation can occur as a result of various biogeochemical processes such as adsorption, desorption, chemical reactions, and biological activity. The transformation rate of adsorbed AlOH2 is an important parameter in environmental and earth system modeling as it influences water quality, soil fertility, and nutrient availability.",,,,Class,,mol d-2 h-1,,,,,,
ECOSIM:0001729,total solute KSO4 transformation,aqueous chemistry datatype,,TRChem_KSO4_soil_soil_vr,AqueChemDatatype.txt,"Total solute KSO4 transformation refers to the total amount of transformation of solute potassium sulfate (KSO4) in the soil solution. This includes the processes of dissolution, precipitation, adsorption, desorption, and biological uptake, all of which modulate the potassium supply to plants and determine the fertility of the soil. Monitoring the transformation of KSO4 in soil solution can help understand nutrient cycling and soil fertility.",,,,Class,,mol d-2 h-1,,,,KSO4,,
